# obj_no spec_z phot_z age tau EBV norm chi
1.260000000000000000e+02 4.583999999999999742e-01 4.299999999999999933e-01 4.750000130000000000e+09 1.000000000000000000e+01 5.000000000000000000e-01 2.652373680451307068e+11 1.532170272337560490e+01
1.270000000000000000e+02 1.457000000000000073e+00 1.409999999999999920e+00 6.405400320000000000e+08 1.000000000000000000e+00 3.250000000000000111e-01 1.126944075243296623e+10 5.999065126191842623e+00
1.280000000000000000e+02 9.639999999999999680e-01 8.100000000000000533e-01 6.750000130000000000e+09 1.000000000000000000e+00 1.750000000000000167e-01 3.880402898057610474e+11 2.957748217333747931e+01
1.290000000000000000e+02 6.655999999999999694e-01 5.300000000000000266e-01 1.680000000000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 7.534082595173645973e+09 6.770293703127151730e+00
1.300000000000000000e+02 4.038999999999999813e-01 3.900000000000000133e-01 3.249999870000000000e+09 1.000000000000000000e+00 4.500000000000000111e-01 1.839836716579881287e+10 2.250076911532374879e+01
1.310000000000000000e+02 3.155000000000000027e-01 2.899999999999999800e-01 4.499999740000000000e+09 1.000000000000000000e+00 0.000000000000000000e+00 2.264466032434502792e+10 1.332026083151020934e+01
1.320000000000000000e+02 2.036999999999999922e-01 3.599999999999999867e-01 9.047900160000000000e+08 1.000000000000000000e+00 5.000000000000000000e-01 3.642375125278578949e+10 1.072151215863461893e+01
1.330000000000000000e+02 6.479000000000000314e-01 5.700000000000000622e-01 3.000000000000000000e+09 1.000000000000000000e+01 5.000000000000000000e-01 3.990234560416503906e+10 2.458885004158981857e+01
1.340000000000000000e+02 1.234999999999999987e-01 1.799999999999999933e-01 1.608999940000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 1.259870009827286148e+10 2.947953749712426941e+01
1.350000000000000000e+02 6.195000000000000506e-01 5.700000000000000622e-01 5.500000260000000000e+09 1.000000000000000000e+00 7.500000000000001110e-02 6.693306702975083923e+10 4.621504128287291735e+00
1.360000000000000000e+02 6.861000000000000432e-01 6.400000000000000133e-01 5.088000000000000000e+08 1.000000000000000000e+01 5.000000000000000000e-01 2.855073509237149429e+10 6.546601054110775308e+00
1.370000000000000000e+02 8.499999999999999778e-01 9.300000000000000488e-01 4.000000000000000000e+09 1.000000000000000000e+01 5.000000000000000000e-01 1.311432807014671173e+11 8.807201387371819123e+00
1.380000000000000000e+02 1.377999999999999892e+00 1.290000000000000036e+00 3.249999870000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 7.280692799952644348e+10 7.094239236356607137e+01
1.390000000000000000e+02 1.186800000000000077e+00 1.070000000000000062e+00 1.015200000000000000e+08 5.000000000000000278e-02 3.500000000000000333e-01 2.060771076857480764e+09 2.342878111357630289e+01
1.400000000000000000e+02 5.614000000000000101e-01 5.600000000000000533e-01 1.278099970000000000e+09 5.000000000000000278e-02 4.500000000000000111e-01 3.548865074320411682e+10 1.279706227011345376e+01
1.410000000000000000e+02 5.606999999999999762e-01 5.500000000000000444e-01 2.272700000000000000e+08 5.000000000000000278e-02 4.250000000000000444e-01 1.226959190879022360e+09 1.125281316602106330e+01
1.420000000000000000e+02 7.350999999999999757e-01 6.099999999999999867e-01 1.139100030000000000e+09 1.000000000000000000e+00 4.750000000000000333e-01 5.027713860440673828e+09 7.564403066200840797e+00
1.430000000000000000e+02 8.394000000000000350e-01 6.800000000000000488e-01 2.300000000000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 4.547524875373936462e+10 1.207085093601399528e+01
1.440000000000000000e+02 2.806000000000000161e-01 4.100000000000000311e-01 1.609000000000000000e+08 5.000000000000000278e-02 2.500000000000000139e-02 6.396165875972166061e+08 8.205514124129924980e+00
