# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
3.210000000000000000e+02 1.088999999999999968e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 1.500000000000000000e+00 2.149366289672791279e-16 5.107688336714152655e+01
3.220000000000000000e+02 2.250000000000000000e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 1.200000000000000178e+00 2.528720508290904751e-16 3.499485299468245358e+01
3.230000000000000000e+02 1.183999999999999941e+00 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 2.514224249708160164e-01 7.000000000000000666e-01 4.192726087065951777e-16 2.831292196793502569e+01
3.240000000000000000e+02 1.026999999999999913e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 1.375000000000000000e+00 8.179739110145832407e-16 4.423964700722515886e+01
3.250000000000000000e+02 8.850000000000000089e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 9.000000000000000222e-01 2.563079281750800910e-16 2.741818569818368445e+01
3.260000000000000000e+02 1.278999999999999915e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 4.250000000000000444e-01 8.399930858649822155e-17 1.913112175371686874e+01
3.270000000000000000e+02 6.229999999999999982e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 1.125000000000000000e+00 2.588352416931297455e-15 1.816357041700863917e+01
3.280000000000000000e+02 1.004999999999999893e+00 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 7.809132347232226046e-01 5.750000000000000666e-01 4.109018520775818278e-17 3.087409629792803312e+00
3.290000000000000000e+02 8.269999999999999574e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 0.000000000000000000e+00 2.544854083648611473e-17 6.337721203551380000e+01
3.300000000000000000e+02 1.417000000000000037e+00 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 7.080048279597983552e-01 2.750000000000000222e-01 2.789262481483714844e-17 1.926523098827130553e+01
3.310000000000000000e+02 1.213999999999999968e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 4.750000000000000333e-01 2.016099498626469859e-16 7.104537079819696288e+00
3.320000000000000000e+02 6.270000000000000018e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 1.500000000000000000e+00 1.227068389251253591e-15 5.503232800785627887e+01
3.330000000000000000e+02 1.306000000000000050e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 4.000000000000000222e-01 4.263806912600622778e-17 2.157985818930026767e+01
3.340000000000000000e+02 1.655999999999999917e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 6.500000000000000222e-01 4.673542440709907727e-16 2.616276970646138622e+01
3.350000000000000000e+02 1.167999999999999927e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 2.500000000000000000e-01 9.860605207239862151e-17 2.317192817230271373e+01
3.360000000000000000e+02 1.040000000000000036e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 3.750000000000000000e-01 1.290718460066176584e-16 2.212976233060387088e+01
3.370000000000000000e+02 8.810000000000000053e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 7.250000000000000888e-01 3.751130556550794512e-16 1.656456029018828957e+01
3.380000000000000000e+02 1.449000000000000066e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 2.750000000000000222e-01 1.523538395512049757e-16 8.601234930190022965e+01
3.390000000000000000e+02 1.669999999999999929e+00 1.000000000000000021e-02 1.139100030000000000e+09 5.000000000000000000e+07 9.621369907677361777e-01 1.750000000000000167e-01 6.686203046429457035e-18 5.480000646718015567e+00
3.400000000000000000e+02 1.834999999999999964e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 3.750000000000000000e-01 1.127653271274854438e-16 3.423578880396906499e+01
3.410000000000000000e+02 9.449999999999999512e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 1.050000000000000044e+00 4.414070583944131027e-16 1.838568898169410204e+01
